name,address,lat,lng,rating,total_reviews,price_level,phone,website,is_partner,discount_value,open_hours,weekday_text,top_review,place_id
Low Street Coffee,"Perumahan Puri Indah Cat Tembok Biru depan, Jl. Pegadaian Blk. M - N, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.444258699999999,109.2433185,5.0,7,0,0851-7676-2003,,False,0,14:00 - 00:00,"Monday: 2:00 PM – 12:00 AM
Tuesday: 2:00 PM – 12:00 AM
Wednesday: 2:00 PM – 12:00 AM
Thursday: 2:00 PM – 12:00 AM
Friday: 2:00 PM – 12:00 AM
Saturday: 2:00 PM – 12:00 AM
Sunday: 2:00 PM – 12:00 AM","If you want to have coffee and snack, just cross 10 steps and you'll arrive 😍😍 There are many variations of coffee and various snacks and they are definitely delicious!! Come on, let's try it!!!",ChIJTfQXtRtdZS4RuP6z_1Y_LRM
Kedai Kopi Mulyo Abadi,"Jl. Patriot, Gandasuli, Karangpucung, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53142, Indonesia",-7.440567100000001,109.2394206,5.0,7,0,,,False,0,09:00 - 23:59,"Monday: 9:00 AM – 11:59 PM
Tuesday: 9:00 AM – 11:59 PM
Wednesday: 9:00 AM – 11:59 PM
Thursday: 9:00 AM – 11:59 PM
Friday: 9:00 AM – 11:59 PM
Saturday: 9:00 AM – 11:59 PM
Sunday: 2:00 – 11:59 PM",Tried 3 delicious menus. The place is nice to sit and play Uno.,ChIJcdhvDQBdZS4RsYFxgnp2LM8
Body Slim Camp Purwokerto,"Jl. Prof. M Yamin V No.A1, Karangklesem, Karangpucung, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4425342,109.2403555,4.7,7,0,0853-2841-0481,http://instagram.com/warti85_,False,0,06:00 - 17:00,"Monday: 6:00 AM – 5:00 PM
Tuesday: 6:00 AM – 5:00 PM
Wednesday: 6:00 AM – 5:00 PM
Thursday: 6:00 AM – 5:00 PM
Friday: 6:00 AM – 5:00 PM
Saturday: 6:00 AM – 5:00 PM
Sunday: 6:00 AM – 5:00 PM",Wellness Nutrition Home Club,ChIJN_wnLzVdZS4R8Y85C_V4_Sk
WARMINDO Budhe Ami,"Jl. Sepak Bola I No.5, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.419775199999999,109.2494375,4.7,7,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","Joos is delicious, can be a subscription",ChIJsQzfdjNfZS4RIjN8-77IHvM
Teh Desa Karangnanas,"Jl. Sultan Agung, Dusun IV, Karangnanas, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.454790699999999,109.2660572,3.3,7,0,0813-2987-2343,,False,0,09:00 - 21:00,"Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM","It tastes good, there are lots of menu choices, the service is friendly.",ChIJcV4wBgBdZS4RP1knQV_aXN0
Warung Kopi EMJE,"Jl. Jend. Sudirman No.176, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4239725,109.2209188,3.3,6,0,0856-4777-4820,,False,0,07:00 - 14:00,"Monday: 7:00 AM – 2:00 PM, 6:00 PM – 12:00 AM
Tuesday: 7:00 AM – 2:00 PM, 6:00 PM – 12:00 AM
Wednesday: 7:00 AM – 2:00 PM, 6:00 PM – 12:00 AM
Thursday: 7:00 AM – 2:00 PM, 6:00 PM – 12:00 AM
Friday: 7:00 AM – 2:00 PM, 6:00 PM – 12:00 AM
Saturday: 7:00 AM – 2:00 PM, 6:00 PM – 12:00 AM
Sunday: 7:00 AM – 1:00 PM, 6:00 – 11:00 PM",,ChIJgzCsJ29eZS4RplVOL3iY1_w
Teh Desa,"Jl. Riyanto No.1, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.400046199999998,109.2443041,1.0,6,0,,,False,0,,,"I've bought there several times and I thought the waiter was rude just because it was a coincidence, but it turns out every time I buy, he's rude, the tea is delicious, but my suggestion is to improve the waiter, we who buy become reluctant if he's rude like that, sorry 🙏",ChIJz8aAYPxeZS4RtNRhs4HIWU4
Warung Babeh Jatisari,"Unnamed Road, H6WQ+VX4, Karangmiri, Sumampir, Purwokerto Utara, Banyumas Regency, Central Java 53125, Indonesia",-7.4028591,109.2399439,4.7,6,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",A Nice Place That Can Get You Drunk,ChIJ59Vu7VBfZS4Ru1BjTdvrv2I
MBRACKOT BURGER BAR,"Dusun I, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.343112899999999,109.2332611,5.0,6,0,0821-8590-3610,,False,0,14:00 - 00:00,"Monday: 2:00 PM – 12:00 AM
Tuesday: 2:00 PM – 12:00 AM
Wednesday: 2:00 PM – 12:00 AM
Thursday: 2:00 PM – 12:00 AM
Friday: 2:00 PM – 12:00 AM
Saturday: 2:00 PM – 12:00 AM
Sunday: 2:00 PM – 12:00 AM",Best!,ChIJ9dnZo2X1by4RdXhpDQcGWHE
Kedai momoe lagi,"M6GC+3VJ, Dusun II Ketenger, Ketenger, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.324781199999999,109.2221398,5.0,6,0,,,False,0,,,"Fun, exciting, comfortable, the food is delicious",ChIJDzoCUgD1by4R9xobs9AuW6g
Wakabe,"Jl. Sepak Bola I No.1, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4200469,109.2487668,5.0,6,0,,,False,0,,,"asik, nyaman dan sangat seru",ChIJJflBpdpfZS4Re50KnWzwvsA
Kedai Kopi Salsa,"M66J+8QQ, Jalan Raya, Dusun III, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3391555,109.2319711,4.0,6,0,,,False,0,,,"The food is delicious, the place is comfortable😊",ChIJ4RguN3T1by4RJsO9pvdNnno
Teh Tarik Jodi Karangnanas,"Jl. Sunan Kalijaga No.63, Dusun IV, Karangnanas, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4554074,109.2666546,5.0,5,0,,,False,0,,,"The tea was delicious, as delicious as seeing him happy with his choice.",ChIJf_bKdwBdZS4RyJoWXJdHR1U
Cafedangan,"Jl. Mangun Jaya II Gg. Masjid, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4212815,109.2482861,5.0,5,0,0851-6993-3658,,False,0,14:00 - 02:00,"Monday: 2:00 PM – 2:00 AM
Tuesday: 2:00 PM – 2:00 AM
Wednesday: 2:00 PM – 2:00 AM
Thursday: 2:00 PM – 2:00 AM
Friday: 2:00 PM – 2:00 AM
Saturday: 2:00 PM – 2:00 AM
Sunday: 2:00 PM – 2:00 AM",Pleasant,ChIJZ4NTifhfZS4R8-FRzXHAgKk
Zacas piscokk,"Jl. Pamijen Raya Jl. Pejaten, RT.4/RW.9, Dusun I, Sokaraja Lor, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.446955900000001,109.2850569,5.0,5,0,0821-3898-9278,,False,0,03:30 - 12:30,"Monday: 3:30 AM – 12:30 PM
Tuesday: 3:30 AM – 12:30 PM
Wednesday: 3:30 AM – 12:30 PM
Thursday: 3:30 AM – 12:30 PM
Friday: 3:30 AM – 12:30 PM
Saturday: 3:30 AM – 12:30 PM
Sunday: 3:30 AM – 12:30 PM",mang eakkk,ChIJ6yuMDABbZS4RuvGcMri6lDc
Ws kopi,"H73J+5RV, Jl. Dr. Gumbreg, Dusun II, Mersi, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.447010199999999,109.2820513,5.0,5,0,,,False,0,10:55 - 19:00,"Monday: 10:55 AM – 7:00 PM
Tuesday: 10:55 AM – 7:00 PM
Wednesday: 10:55 AM – 7:00 PM
Thursday: 10:55 AM – 7:00 PM
Friday: 10:55 AM – 7:00 PM
Saturday: 10:55 AM – 7:00 PM
Sunday: 10:55 AM – 7:00 PM",A coffee shop on the edge of the rice fields...great...you can also feed the fish in the pond,ChIJ13jro9hdZS4RtfhpDPxrUrw
Angkringan Haydar,"M6FM+CJ7, Jl. Raya Kemutug, Dusun I, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3264673,109.2340471,5.0,5,0,0852-1222-6659,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",The mendoan with grilled rice is really delicious when the weather is cold in Kemutug Lor Baturraden,ChIJ6_VePxX1by4R-wG0OtORJLI
SOEDIRMAN COFFEE UNSOED,"H6XW+H4V, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.401013600000001,109.245304,5.0,5,0,,,False,0,16:00 - 01:00,"Monday: 4:00 PM – 1:00 AM
Tuesday: 4:00 PM – 1:00 AM
Wednesday: 4:00 PM – 1:00 AM
Thursday: 4:00 PM – 1:00 AM
Friday: 4:00 PM – 1:00 AM
Saturday: 4:00 PM – 1:00 AM
Sunday: 4:00 PM – 1:00 AM","The barista is very humble and seems to really understand coffee.
Keep it up, guys. Next time, I'll stop by again.",ChIJhykswj1fZS4RRQx8CaLDgvg
Kedai Mitreka,"Jl. Kampus, Brubahan, Grendeng, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53122, Indonesia",-7.4025377,109.2464422,4.6,5,0,0814-7703-0782,,False,0,10:00 - 21:00,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM","It's good, I'm sure it's not a waste of student funds
free wifi",ChIJEbq0-OZfZS4RFOpVq0B8cEg
Warung Skeco,"H6JX+RQF, Jl. Gelora Indah 2, Mangunjaya, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4179453,109.2494326,5.0,5,0,0896-6368-3947,,False,0,09:00 - 22:00,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM","cheap prices, very varied menu and delicious food",ChIJi0HPGQBfZS4RavtPYZjx1l0
Es Dawet,"H769+F89, Jl. Dr. Gumbreg, Kebontebu, Berkoh, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53146, Indonesia",-7.438831899999998,109.2683438,5.0,5,0,,,False,0,09:00 - 03:00,"Monday: 9:00 AM – 3:00 AM
Tuesday: 9:00 AM – 3:00 AM
Wednesday: 9:00 AM – 3:00 AM
Thursday: 9:00 AM – 3:00 AM
Friday: 9:00 AM – 3:00 AM
Saturday: 9:00 AM – 3:00 AM
Sunday: Closed","Dawet ice cream is sold on a motorbike in front of Taman Satria, at the horse statue roundabout on Jalan Suparjo Rustam, or better known as the front of Margono Regional Hospital.
The seller is on a motorbike and claims to be authentic dawet ayu 😅. The seller is hilarious.
He said if it's not sweet enough, just tell me, and I said it's already sweet, sir 😅",ChIJkwDe5SRdZS4R4BPOmF4FXak
Nyoklat Super Purwokerto,"Jl. Sokajati No.4, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.424097000000001,109.2216691,5.0,5,0,,,False,0,10:00 - 21:00,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM","The chocolate is delicious, the seller is handsome 👍",ChIJrdei8u9fZS4RzFWr27NEKho
Angkringan Underpass,"H6GF+G9J, Jl. St. No.39, Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4236801,109.2233948,4.2,5,0,,,False,0,,,Good,ChIJi_AtyiVfZS4RKuERcVa_wQI
Mie Ayam Aufar,"M66J+VJV, Jalan Raya, Dusun III, Karangtengah, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3377656,109.2315618,5.0,4,0,0812-6800-6098,,False,0,07:00 - 15:30,"Monday: 7:00 AM – 3:30 PM
Tuesday: 7:00 AM – 3:30 PM
Wednesday: 7:00 AM – 3:30 PM
Thursday: 7:00 AM – 3:30 PM
Friday: 7:00 AM – 3:30 PM
Saturday: Closed
Sunday: Closed","It tastes delicious, the variety of dishes makes you addicted and want to keep eating them.",ChIJrVLhI7_1by4RCi_5HWLH8AI
Sentot chill,"Kedungampel, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.436908999999999,109.2464937,5.0,4,0,,,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",The coffee is unique. 5-star quality,ChIJjwTId0FfZS4RFchNBIl7Xu0
KEDAI KOPI & SOTO JENK NUKY,"Perum puri indah, Blok M21, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.444152300000001,109.242145,5.0,4,0,0889-5775-431,,False,0,10:00 - 21:00,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",I come here often. And I also order often. Because. It's close to my house. The price. Is cheap. The taste is delicious 👍,ChIJ1RxEMiJdZS4R_AzMdtqkB4k
Kedai Kita,"H65X+7R8, Kruwet, Teluk, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53145, Indonesia",-7.441836699999999,109.2495885,5.0,4,0,0858-8832-9621,,False,0,10:00 - 18:00,"Monday: 10:00 AM – 6:00 PM
Tuesday: 10:00 AM – 6:00 PM
Wednesday: 10:00 AM – 6:00 PM
Thursday: 10:00 AM – 6:00 PM
Friday: 10:00 AM – 6:00 PM
Saturday: 10:00 AM – 6:00 PM
Sunday: Closed","Our Shop
Purwokerto Snacks

Located across from SMPN 7 Purwokerto,
Jalan Hos Noto Suwiryo

Their Bubble Milkshake and Crispy Banana are the best
Recommended, a must try!!

👍👍👍👍",ChIJSQz_cCZcZS4RyXyoVGRmNno
Sop Buah DM,"Jalan Raya Banjarnegara - Purwokerto Road, Dusun II, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4534092,109.2831998,4.5,4,0,0856-4149-7559,,False,0,10:00 - 17:00,"Monday: 10:00 AM – 5:00 PM
Tuesday: 10:00 AM – 5:00 PM
Wednesday: 10:00 AM – 5:00 PM
Thursday: 10:00 AM – 5:00 PM
Friday: 10:00 AM – 5:00 PM
Saturday: 10:00 AM – 5:00 PM
Sunday: 10:00 AM – 5:00 PM","On Jalan Suparjo Roestam, Purwokerto, in front of Yamaha Nusantara Motor in 2023, on the side of the road, it's quite filling. It's a great place to eat on a cloudy, but hot day, so the soup feels refreshing.
The atmosphere is filled with the sound of vehicles and the sight of passing vehicles.
SOP Rp 10,000.
Please be careful and recite a prayer when crossing heavy traffic. 😊",ChIJu8BwfLtbZS4RdniaPgUCITM
Kedai Susu Murni Mimi,"Jl. Profesor DR. HR Boenyamin No.107, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.399241300000001,109.2452382,5.0,4,0,,,False,0,10:00 - 22:30,"Monday: 10:00 AM – 10:30 PM
Tuesday: 10:00 AM – 10:30 PM
Wednesday: 10:00 AM – 10:30 PM
Thursday: 10:00 AM – 10:30 PM
Friday: 10:00 AM – 10:30 PM
Saturday: 10:00 AM – 10:30 PM
Sunday: 10:00 AM – 10:30 PM",,ChIJqy1LX7hfZS4Rp2AsbeQDA30
Warung tugu jago,"M638+RVV, Jl. Raya Kutaliman, Dusun III, Kutaliman, Kec. Kedungbanteng, Kabupaten Banyumas, Jawa Tengah 53152, Indonesia",-7.3453833,109.2171777,4.8,4,0,,,False,0,06:00 - 23:00,"Monday: 6:00 AM – 11:00 PM
Tuesday: 6:00 AM – 11:00 PM
Wednesday: 6:00 AM – 11:00 PM
Thursday: 6:00 AM – 11:00 PM
Friday: 6:00 AM – 11:00 PM
Saturday: 6:00 AM – 11:00 PM
Sunday: 6:00 AM – 11:00 PM","Cheap delicious food, comfortable place on the edge of the rice fields",ChIJ3R_GIQD1by4RrF4a2xoQvYM
ANGKRINGAN SEDAP MALAM_UMKM UMP,"M68H+QGW, Jalan Raya, Dusun II Karangmangu, Karangmangu, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3331024,109.2288349,5.0,4,0,0823-2344-7717,,False,0,17:00 - 01:00,"Monday: 5:00 PM – 1:00 AM
Tuesday: 5:00 PM – 1:00 AM
Wednesday: 5:00 PM – 1:00 AM
Thursday: 5:00 PM – 1:00 AM
Friday: 5:00 PM – 1:00 AM
Saturday: 5:00 PM – 1:00 AM
Sunday: Closed",mantapp👍🏻,ChIJrbT06cL1by4R3TbQSqqzxTI
ES BADEG,"Jl. Kedondong-Ledug, Dusun II Kedondong, Kedondong, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.447437499999999,109.2877086,4.8,4,0,0856-4777-1498,,False,0,10:00 - 17:00,"Monday: 10:00 AM – 5:00 PM
Tuesday: 10:00 AM – 5:00 PM
Wednesday: 10:00 AM – 5:00 PM
Thursday: 10:00 AM – 5:00 PM
Friday: 10:00 AM – 5:00 PM
Saturday: 10:00 AM – 5:00 PM
Sunday: 10:00 AM – 5:00 PM","There's no parking, so when the parking lot is full I'm confused about where to park (there are lots of empty tables inside). I looked for it and honked but there was no parking. Well, on the side of the road near the Umaeh Inyong name signpost, it's safe.",ChIJ5bfo3LRbZS4Rh-ygsJjpkeE
Kedai KoPIE,"Jl. Raya Baturaden No.174, Dusun II Karangmangu, Karangmangu, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3226238,109.2287945,5.0,4,0,,,False,0,09:00 - 17:00,"Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: Closed
Sunday: Closed","If you're in Baturraden, you can stop by here. They offer single-origin coffee, latte, chocolate, red velvet, green tea, tea, and more. Free Wi-Fi, and books are also available.",ChIJg3P3gKf1by4RTZDW9M2Zu48
Waroenk Kopi Sederhana,"M67R+9C9, Jl. Kotayasa, Dusun II, Kemutug Kidul, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.336591699999999,109.2410983,3.8,4,0,,,False,0,,,"It's a great place to hang out. The breeze is nice. They also offer a variety of coffees, mendoan, and other delicacies. Parking is also available.

Don't forget to stop by after you've finished the Curug Orak Arik 😁😁😁",ChIJ4Q2WXxP1by4Rnr5cFIcm2nY
Gedhanks idaman para wanita,"Komplek Ruko PCW, Jl. Profesor DR. HR Boenyamin, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4033775,109.2437486,4.5,4,0,0895-4146-55900,https://www.instagram.com/gedhanksofficial/,False,0,,"Monday: 1:00 – 10:00 PM
Tuesday: 1:00 – 10:00 PM
Wednesday: 1:00 – 10:00 PM
Thursday: 1:00 – 10:00 PM
Friday: 2:00 – 10:00 PM
Saturday: 1:00 – 10:00 PM
Sunday: 1:00 – 10:00 PM",Nice,ChIJ01jFL-xfZS4RZYE0YnY_Rq4
Teko Cafe Purwokerto,"Jl. Jatisari No.17, Karangmiri, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4011928,109.2402343,4.0,3,0,,,False,0,10:00 - 22:00,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",Reasonable,ChIJ44vl6kpfZS4RA0IB7ivuDek
MOBAR COFFEE INDONESIA,"Komplek Bisnis UMKM, Taman Andang Pangrenan, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4414406,109.2442986,5.0,3,0,0816-804-746,,False,0,,"Monday: Closed
Tuesday: 1:00 – 10:00 PM
Wednesday: 1:00 – 10:00 PM
Thursday: 1:00 – 10:00 PM
Friday: 1:00 – 10:00 PM
Saturday: 1:00 – 10:00 PM
Sunday: 1:00 – 10:00 PM","The place is comfortable, the service is friendly, the food is delicious",ChIJMSVRfVVdZS4RjX1nA9v-Dlc
Warung Kopi & Indomie Rasa-qu,"H7MC+927, Dusun III, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.416597700000001,109.2700465,4.3,3,0,,http://warkoprasaqu.blogspot.co.id/,False,0,24 Jam,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",Next to Cahyo...good for coffee,ChIJ6f6ME7heZS4RI_tktQo2h18
Ildeung-purwokerto,"Sumampir Tengah, Sumampir, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.397712899999999,109.2397208,5.0,3,0,0813-2646-9055,,False,0,09:30 - 18:00,"Monday: 9:30 AM – 6:00 PM
Tuesday: 9:30 AM – 6:00 PM
Wednesday: 9:30 AM – 6:00 PM
Thursday: 9:30 AM – 6:00 PM
Friday: 9:30 AM – 6:00 PM
Saturday: 9:30 AM – 6:00 PM
Sunday: 9:30 AM – 6:00 PM",The tteokbokki is delicious,ChIJHVc36CpfZS4RKOFtKPUWx3c
Warmindo Babang,"H6GC+F7P, Jl. Ps. Pon Sel., Bantarsoka, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53133, Indonesia",-7.4237903,109.2207089,5.0,3,0,0812-8019-1128,,False,0,07:00 - 21:00,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM","The place is clean, the seller is also friendly, free wifi, and it is highly recommended.",ChIJ8yPyvFBfZS4RheJZZ8vDzXg
Warung Brosis,"Jl. Raya Desa Kemutug Lor, Dusun II Dukuh, Kemutug Lor, Kec. Baturaden, Kabupaten Banyumas, Jawa Tengah 53151, Indonesia",-7.3236557,109.2330744,5.0,3,0,0856-0058-7080,,False,0,,"Monday: 1:00 – 11:00 PM
Tuesday: 1:00 – 11:00 PM
Wednesday: 1:00 – 11:00 PM
Thursday: 1:00 – 9:30 PM
Friday: 1:00 – 11:00 PM
Saturday: 1:00 – 11:30 PM
Sunday: 1:00 – 11:00 PM","Grilled sausages and mini burgers are recommended and cheap, there is also nice Indomie",ChIJF88K0HX1by4RhGxaRX1uH_E
KEDAI GUNUNG SUMBUL,"Jl. Profesor DR. HR Boenyamin, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.3982544,109.2451362,3.7,3,0,0815-7737-696,,False,0,17:00 - 02:30,"Monday: 5:00 PM – 2:30 AM
Tuesday: 5:00 PM – 2:30 AM
Wednesday: 5:00 PM – 2:30 AM
Thursday: 5:00 PM – 2:30 AM
Friday: 5:00 PM – 2:30 AM
Saturday: 5:00 PM – 3:00 AM
Sunday: 5:00 PM – 2:30 AM",,ChIJMVawYQBfZS4R9vO9KYOkY2I
warung bu yatini_umkmump,"H75G+8P9, Tonjong, Pamijen, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4417062,109.2768466,5.0,3,0,0812-2334-4567,,False,0,08:00 - 05:00,"Monday: 8:00 AM – 5:00 AM
Tuesday: 8:00 AM – 5:00 AM
Wednesday: 8:00 AM – 5:00 AM
Thursday: 8:00 AM – 5:00 AM
Friday: 8:00 AM – 5:00 AM
Saturday: 8:00 AM – 5:00 AM
Sunday: 8:00 AM – 5:00 AM","You will be full from the snacks here, guaranteed not to make your wallet empty",ChIJL7iT745dZS4RIqeetyvjjwY
Warung Makan Sedap Sido Mukti UMKM UMP,"Gg. Sidomukti I No.1, Dusun II, Sokaraja Kulon, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4514969,109.2811651,5.0,3,0,,,False,0,06:30 - 18:00,"Monday: 6:30 AM – 6:00 PM
Tuesday: 6:30 AM – 6:00 PM
Wednesday: 6:30 AM – 6:00 PM
Thursday: 6:30 AM – 6:00 PM
Friday: 6:30 AM – 6:00 PM
Saturday: 6:30 AM – 6:00 PM
Sunday: 6:30 AM – 6:00 PM",The food at the stall is delicious 🥰,ChIJJdXKf1xdZS4R3gReXfDcxLo
Warung A3,"G7XH+RW, Dusun II Sokaraja Tengah, Sokaraja Tengah, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.450442799999999,109.2797299,5.0,3,0,,,False,0,,,Good,ChIJsUK2eaxdZS4Rn7ZXjuAs9sk
Es kelapa muda bang jarwo,"Jl. KH. Wahid Hasyim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53145, Indonesia",-7.441595299999999,109.2443189,5.0,3,0,0831-3528-6551,,False,0,08:30 - 19:00,"Monday: 8:30 AM – 7:00 PM
Tuesday: 8:30 AM – 7:00 PM
Wednesday: 8:30 AM – 7:00 PM
Thursday: 8:30 AM – 7:00 PM
Friday: Closed
Saturday: 8:30 AM – 7:00 PM
Sunday: 8:30 AM – 7:00 PM","Delicious young coconut ice cream
Refreshing...Lots of variations, guys",ChIJp3kfVQBdZS4RZ9iNj0Vmdtc
